date_time,count,speed1,speed2
2020-06-23 09:45:00,163,66,66
2020-06-23 10:00:00,184,65,66
2020-06-23 10:15:00,159,68,66
2020-06-23 10:30:00,142,64,63
2020-06-23 10:45:00,158,63,64.5
2020-06-23 11:00:00,160,66,64
2020-06-23 11:15:00,186,62.5,63
2020-06-23 11:30:00,191,64,65
2020-06-23 11:45:00,191,65,66
2020-06-23 12:00:00,148,67,68
2020-06-23 12:15:00,157,70,68
2020-06-23 12:30:00,154,64.5,66.5
2020-06-23 12:45:00,166,67.5,68
2020-06-23 13:00:00,168,68,68
2020-06-23 13:15:00,142,69,69
2020-06-23 13:30:00,128,68,69
2020-06-23 13:45:00,126,69,70
2020-06-23 14:00:00,130,71,70
2020-06-23 14:15:00,135,69,68
2020-06-23 14:30:00,140,68,69
2020-06-23 14:45:00,144,70,70
2020-06-23 15:00:00,111,69,69.5
2020-06-23 15:15:00,107,70,69
2020-06-23 15:30:00,126,69,69
2020-06-23 15:45:00,114,68,69
2020-06-23 16:00:00,82,70,71
2020-06-23 16:15:00,100,73.5,75
2020-06-23 16:30:00,115,76,74
2020-06-23 16:45:00,138,72,73
2020-06-23 17:00:00,144,74,75
2020-06-23 17:15:00,126,77,76
2020-06-23 17:30:00,111,75,73
2020-06-23 17:45:00,127,71,71
2020-06-23 18:00:00,120,71.5,71
2020-06-23 18:15:00,88,69,72
2020-06-23 18:30:00,86,74.5,73
2020-06-23 18:45:00,121,71,72
2020-06-23 19:00:00,75,74,73
2020-06-23 19:15:00,75,71,72
2020-06-23 19:30:00,77,73,73
2020-06-23 19:45:00,82,75,75
2020-06-23 20:00:00,81,75,75
2020-06-23 20:15:00,97,75,74
2020-06-23 20:30:00,143,74,70
2020-06-23 20:45:00,118,68,68
2020-06-23 21:00:00,117,67,69
2020-06-23 21:15:00,117,70,69
2020-06-23 21:30:00,158,68,67
2020-06-23 21:45:00,113,66,68
2020-06-23 22:00:00,143,70,69
2020-06-23 22:15:00,96,69,69
2020-06-23 22:30:00,109,70,71
2020-06-23 22:45:00,100,72,72
2020-06-23 23:00:00,99,72,73
2020-06-23 23:15:00,83,73,72
2020-06-23 23:30:00,61,70,71
2020-06-23 23:45:00,44,72,74
2020-06-24 00:00:00,59,77,73
2020-06-24 00:15:00,64,72,73
2020-06-24 00:30:00,49,74,75
2020-06-24 00:45:00,47,77,79
2020-06-24 01:00:00,34,80.5,77
2020-06-24 01:15:00,20,73,77
2020-06-24 01:30:00,32,80,77
2020-06-24 01:45:00,24,73,75
2020-06-24 02:00:00,24,81.5,77
2020-06-24 02:15:00,21,77,77
2020-06-24 02:30:00,15,80,75.5
2020-06-24 02:45:00,13,71,72.5
2020-06-24 03:00:00,7,76,78
2020-06-24 03:15:00,11,78,78
2020-06-24 03:30:00,5,73,78
2020-06-24 03:45:00,12,79,80.5
2020-06-24 04:00:00,10,83,79.5
2020-06-24 04:15:00,10,76.5,80
2020-06-24 04:30:00,15,82,82.5
2020-06-24 04:45:00,19,83,82
2020-06-24 05:00:00,16,80,79
2020-06-24 05:15:00,7,79,81
2020-06-24 05:30:00,20,82,83
2020-06-24 05:45:00,35,84,84.5
2020-06-24 06:00:00,51,85,80
2020-06-24 06:15:00,71,76,74
2020-06-24 06:30:00,82,72.5,73
2020-06-24 06:45:00,81,73,72
2020-06-24 07:00:00,75,70,70
2020-06-24 07:15:00,96,70,71
2020-06-24 07:30:00,101,72,71
2020-06-24 07:45:00,110,70,69
2020-06-24 08:00:00,122,69,68
2020-06-24 08:15:00,133,68,68
2020-06-24 08:30:00,129,68,68
2020-06-24 08:45:00,165,68,67
2020-06-24 09:00:00,136,65,66
2020-06-24 09:15:00,148,67,66
2020-06-24 09:30:00,174,66,65
2020-06-24 09:45:00,162,65,66
2020-06-24 10:00:00,132,67,67
2020-06-24 10:15:00,137,68,68
2020-06-24 10:30:00,143,68,66
2020-06-24 10:45:00,153,65,66
2020-06-24 11:00:00,182,67,67
2020-06-24 11:15:00,181,67,66
2020-06-24 11:30:00,181,66,66
2020-06-24 11:45:00,182,65,67
2020-06-24 12:00:00,160,68,68
2020-06-24 12:15:00,166,69,69
2020-06-24 12:30:00,163,69,68
2020-06-24 12:45:00,186,68,68
2020-06-24 13:00:00,147,69,70
2020-06-24 13:15:00,154,70.5,70
2020-06-24 13:30:00,141,70,70
2020-06-24 13:45:00,137,70,69
2020-06-24 14:00:00,140,69,67
2020-06-24 14:15:00,148,64,68
2020-06-24 14:30:00,111,72,71
2020-06-24 14:45:00,98,67.5,70
2020-06-24 15:00:00,90,70.5,68
2020-06-24 15:15:00,155,66,67
2020-06-24 15:30:00,115,69,69
2020-06-24 15:45:00,90,69,70
2020-06-24 16:00:00,96,71.5,73
2020-06-24 16:15:00,127,75,75
2020-06-24 16:30:00,158,75,72
2020-06-24 16:45:00,194,69,71
2020-06-24 17:00:00,116,74,74
2020-06-24 17:15:00,132,75,73
2020-06-24 17:30:00,166,71,72
2020-06-24 17:45:00,173,72,73
2020-06-24 18:00:00,122,74.5,74
2020-06-24 18:15:00,117,74,74
2020-06-24 18:30:00,117,73,75
2020-06-24 18:45:00,103,75,75
2020-06-24 19:00:00,108,76,74
2020-06-24 19:15:00,80,73,73
2020-06-24 19:30:00,92,74,74
2020-06-24 19:45:00,92,74,74
2020-06-24 20:00:00,79,74,73
2020-06-24 20:15:00,112,73,70.5
2020-06-24 20:30:00,126,69.5,69
2020-06-24 20:45:00,149,69,69
2020-06-24 21:00:00,118,68,68
2020-06-24 21:15:00,107,68,67
2020-06-24 21:30:00,122,66,67
2020-06-24 21:45:00,155,68,68
2020-06-24 22:00:00,118,69,69
2020-06-24 22:15:00,111,69,70
2020-06-24 22:30:00,124,71,71
2020-06-24 22:45:00,83,72,72
2020-06-24 23:00:00,94,72.5,72
2020-06-24 23:15:00,71,72,73
2020-06-24 23:30:00,73,73,75
2020-06-24 23:45:00,90,75,75
2020-06-25 00:00:00,61,75,75
2020-06-25 00:15:00,56,75.5,75.5
2020-06-25 00:30:00,54,75,77
2020-06-25 00:45:00,40,79,78
2020-06-25 01:00:00,37,76,77
2020-06-25 01:15:00,31,81,80
2020-06-25 01:30:00,25,79,79.5
2020-06-25 01:45:00,19,80,83
2020-06-25 02:00:00,16,87,82.5
2020-06-25 02:15:00,14,78,75
2020-06-25 02:30:00,17,73,78
2020-06-25 02:45:00,23,82,79
2020-06-25 03:00:00,18,76.5,77
2020-06-25 03:15:00,11,78,77
2020-06-25 03:30:00,8,73,74
2020-06-25 03:45:00,9,74,81
2020-06-25 04:00:00,7,83,79
2020-06-25 04:15:00,13,76,80
2020-06-25 04:30:00,16,84,83
2020-06-25 04:45:00,10,81,80
2020-06-25 05:00:00,18,77.5,82
2020-06-25 05:15:00,13,89,83
2020-06-25 05:30:00,20,79,82
2020-06-25 05:45:00,29,82,82
2020-06-25 06:00:00,22,81.5,83
2020-06-25 06:15:00,49,84,81
2020-06-25 06:30:00,76,79,79
2020-06-25 06:45:00,90,78,78
2020-06-25 07:00:00,64,77,76
2020-06-25 07:15:00,78,74,74
2020-06-25 07:30:00,103,73,74
2020-06-25 07:45:00,135,74,73
2020-06-25 08:00:00,92,72,72
2020-06-25 08:15:00,144,72,72
2020-06-25 08:30:00,127,72,71
2020-06-25 08:45:00,138,70,70
2020-06-25 09:00:00,134,70,68
2020-06-25 09:15:00,200,65.5,67
2020-06-25 09:30:00,191,69,69
2020-06-25 09:45:00,128,69.5,69
2020-06-25 10:00:00,152,69,68
2020-06-25 10:15:00,164,66,66
2020-06-25 10:30:00,148,65,66
2020-06-25 10:45:00,140,67.5,68.5
2020-06-25 11:00:00,144,70,69
2020-06-25 11:15:00,177,69,67
2020-06-25 11:30:00,220,66,68
2020-06-25 11:45:00,154,69.5,70
2020-06-25 12:00:00,154,70,67
2020-06-25 12:15:00,181,64,66
2020-06-25 12:30:00,133,69,69
2020-06-25 12:45:00,103,69,72
2020-06-25 13:00:00,122,73.5,73
2020-06-25 13:15:00,133,73,71
2020-06-25 13:30:00,121,70,70
2020-06-25 13:45:00,146,69,71
2020-06-25 14:00:00,90,73,75
2020-06-25 14:15:00,97,75,74.5
2020-06-25 14:30:00,117,73,75
2020-06-25 14:45:00,140,75,75
2020-06-25 15:00:00,148,74,74
2020-06-25 15:15:00,87,73,75
2020-06-25 15:30:00,79,77,76
2020-06-25 15:45:00,136,74.5,75
2020-06-25 16:00:00,136,75,75
2020-06-25 16:15:00,143,76,75
2020-06-25 16:30:00,140,74,74
2020-06-25 16:45:00,129,73,74
2020-06-25 17:00:00,130,75,74
2020-06-25 17:15:00,147,72,72
2020-06-25 17:30:00,148,72.5,73
2020-06-25 17:45:00,150,74,73
2020-06-25 18:00:00,171,72,71
2020-06-25 18:15:00,155,70,69
2020-06-25 18:30:00,174,68.5,68
2020-06-25 18:45:00,167,68,68
2020-06-25 19:00:00,171,67,67
2020-06-25 19:15:00,168,66.5,68
2020-06-25 19:30:00,123,71,68
2020-06-25 19:45:00,163,67,67
2020-06-25 20:00:00,184,69,66
2020-06-25 20:15:00,171,64,64
2020-06-25 20:30:00,154,65,65
2020-06-25 20:45:00,129,65,62
2020-06-25 21:00:00,130,60,61
2020-06-25 21:15:00,128,62,62
2020-06-25 21:30:00,139,63,65
2020-06-25 21:45:00,121,65,65
2020-06-25 22:00:00,122,65.5,67
2020-06-25 22:15:00,103,67,68
2020-06-25 22:30:00,115,69,70
2020-06-25 22:45:00,93,70,69.5
2020-06-25 23:00:00,77,68,71
2020-06-25 23:15:00,84,72,71.5
2020-06-25 23:30:00,90,70,71
2020-06-25 23:45:00,68,73,73
2020-06-26 00:00:00,83,72,72
2020-06-26 00:15:00,52,72,73
2020-06-26 00:30:00,71,73,73
2020-06-26 00:45:00,60,71.5,73
2020-06-26 01:00:00,58,75,75
2020-06-26 01:15:00,53,75,75
2020-06-26 01:30:00,35,75,76
2020-06-26 01:45:00,38,76.5,79
2020-06-26 02:00:00,39,79,79
2020-06-26 02:15:00,23,82,78.5
2020-06-26 02:30:00,23,77,75
2020-06-26 02:45:00,17,73,73
2020-06-26 03:00:00,19,75,78
2020-06-26 03:15:00,15,79,80
2020-06-26 03:30:00,15,82,80
2020-06-26 03:45:00,11,78,80
2020-06-26 04:00:00,16,82,83
2020-06-26 04:15:00,7,84,84
2020-06-26 04:30:00,10,83.5,82.5
2020-06-26 04:45:00,10,80,78
2020-06-26 05:00:00,8,78,79
2020-06-26 05:15:00,15,79,82
2020-06-26 05:30:00,13,83,84
2020-06-26 05:45:00,12,85.5,83.5
2020-06-26 06:00:00,18,82.5,81.5
2020-06-26 06:15:00,30,80.5,81
2020-06-26 06:30:00,27,82,82
2020-06-26 06:45:00,36,82.5,82
2020-06-26 07:00:00,41,81,81
2020-06-26 07:15:00,39,81,80.5
2020-06-26 07:30:00,59,80,81
2020-06-26 07:45:00,46,81,81
2020-06-26 08:00:00,50,81.5,79
2020-06-26 08:15:00,43,79,79
2020-06-26 08:30:00,57,81,80
2020-06-26 08:45:00,52,78,77
2020-06-26 09:00:00,52,76,79
2020-06-26 09:15:00,57,82,80
2020-06-26 09:30:00,54,79,77
2020-06-26 09:45:00,85,77,77
2020-06-26 10:00:00,70,77.5,78
2020-06-26 10:15:00,73,80,78
2020-06-26 10:30:00,75,77,77
2020-06-26 10:45:00,84,77,77
2020-06-26 11:00:00,105,79,77
2020-06-26 11:15:00,80,75.5,77
2020-06-26 11:30:00,103,79,76
2020-06-26 11:45:00,108,73.5,74
2020-06-26 12:00:00,101,75,76
2020-06-26 12:15:00,97,77,75
2020-06-26 12:30:00,90,73,73
2020-06-26 12:45:00,92,74,74
2020-06-26 13:00:00,125,75,76
2020-06-26 13:15:00,110,77,76
2020-06-26 13:30:00,87,75,76
2020-06-26 13:45:00,104,77,77
2020-06-26 14:00:00,84,77,77
2020-06-26 14:15:00,111,77,77
2020-06-26 14:30:00,75,77,77
2020-06-26 14:45:00,88,76.5,76
2020-06-26 15:00:00,85,76,77
2020-06-26 15:15:00,88,78,78
2020-06-26 15:30:00,83,78,78
2020-06-26 15:45:00,80,77,77
2020-06-26 16:00:00,97,77,76
2020-06-26 16:15:00,102,75,77
2020-06-26 16:30:00,96,77,76
2020-06-26 16:45:00,109,75,75
2020-06-26 17:00:00,120,75,74
2020-06-26 17:15:00,118,73,73
2020-06-26 17:30:00,129,72,72
2020-06-26 17:45:00,122,72,71
2020-06-26 18:00:00,119,71,70
2020-06-26 18:15:00,140,70,69
2020-06-26 18:30:00,121,68,68
2020-06-26 18:45:00,127,68,66
2020-06-26 19:00:00,111,65,67
2020-06-26 19:15:00,135,69,66
2020-06-26 19:30:00,143,65,67
2020-06-26 19:45:00,140,70,65
2020-06-26 20:00:00,140,61,61
2020-06-26 20:15:00,141,62,63
2020-06-26 20:30:00,132,63,63
2020-06-26 20:45:00,120,62,62
2020-06-26 21:00:00,153,62,63
2020-06-26 21:15:00,138,64,65
2020-06-26 21:30:00,123,66,66
2020-06-26 21:45:00,94,66,67
2020-06-26 22:00:00,120,67,67
2020-06-26 22:15:00,106,68,67
2020-06-26 22:30:00,113,65,67
2020-06-26 22:45:00,82,69,70
2020-06-26 23:00:00,88,71.5,70
2020-06-26 23:15:00,80,68,68
2020-06-26 23:30:00,85,68,68
2020-06-26 23:45:00,91,68,69
2020-06-27 00:00:00,60,69.5,71
2020-06-27 00:15:00,61,71,73
2020-06-27 00:30:00,77,74,73.5
2020-06-27 00:45:00,63,73,74
2020-06-27 01:00:00,57,75,76.5
2020-06-27 01:15:00,57,81,78
2020-06-27 01:30:00,37,77,78.5
2020-06-27 01:45:00,35,79,80
2020-06-27 02:00:00,29,80,78.5
2020-06-27 02:15:00,21,73,79
2020-06-27 02:30:00,24,81,79
2020-06-27 02:45:00,21,77,77
2020-06-27 03:00:00,10,78,80.5
2020-06-27 03:15:00,10,80.5,80
2020-06-27 03:30:00,13,78,79
2020-06-27 03:45:00,16,79,80
2020-06-27 04:00:00,14,81,79
2020-06-27 04:15:00,10,71,79
2020-06-27 04:30:00,13,80,80
2020-06-27 04:45:00,14,81,80.5
2020-06-27 05:00:00,14,80,83
2020-06-27 05:15:00,16,84.5,82.5
2020-06-27 05:30:00,24,81.5,83
2020-06-27 05:45:00,35,86,82
2020-06-27 06:00:00,51,81,78
2020-06-27 06:15:00,62,76,73
2020-06-27 06:30:00,74,72,71
2020-06-27 06:45:00,104,68.5,69
2020-06-27 07:00:00,98,70,71
2020-06-27 07:15:00,79,72,71
2020-06-27 07:30:00,106,71,71
2020-06-27 07:45:00,110,70,70
2020-06-27 08:00:00,134,69.5,70
2020-06-27 08:15:00,125,70,70
2020-06-27 08:30:00,110,70,69
2020-06-27 08:45:00,137,68,68
2020-06-27 09:00:00,132,67,67
2020-06-27 09:15:00,122,66,67
2020-06-27 09:30:00,137,68,67
2020-06-27 09:45:00,132,67,68
2020-06-27 10:00:00,159,69,68
2020-06-27 10:15:00,173,68,67
2020-06-27 10:30:00,177,66,66
2020-06-27 10:45:00,190,67,67
2020-06-27 11:00:00,187,67,67
2020-06-27 11:15:00,179,68,69
2020-06-27 11:30:00,204,70,68
2020-06-27 11:45:00,200,66,68
2020-06-27 12:00:00,158,70,70
2020-06-27 12:15:00,181,69,70
2020-06-27 12:30:00,187,71,71
2020-06-27 12:45:00,184,71,70
2020-06-27 13:00:00,176,70,70
2020-06-27 13:15:00,178,69.5,70
2020-06-27 13:30:00,185,70,70
2020-06-27 13:45:00,167,70,71
2020-06-27 14:00:00,140,71,71
2020-06-27 14:15:00,150,72,72
2020-06-27 14:30:00,166,72,70
2020-06-27 14:45:00,141,69,70
2020-06-27 15:00:00,144,72,73
2020-06-27 15:15:00,144,73,72
2020-06-27 15:30:00,95,70,72
2020-06-27 15:45:00,126,73,75
2020-06-27 16:00:00,105,76,76
2020-06-27 16:15:00,139,77,74
2020-06-27 16:30:00,180,72,73
2020-06-27 16:45:00,163,74,75
2020-06-27 17:00:00,141,76,75
2020-06-27 17:15:00,134,74,73
2020-06-27 17:30:00,168,71,70
2020-06-27 17:45:00,150,70,71
2020-06-27 18:00:00,109,71,73
2020-06-27 18:15:00,97,75,74
2020-06-27 18:30:00,103,73,73
2020-06-27 18:45:00,116,75,74
2020-06-27 19:00:00,112,74,75
2020-06-27 19:15:00,98,78,76
2020-06-27 19:30:00,108,75,76
2020-06-27 19:45:00,91,77,76
2020-06-27 20:00:00,101,75,74
2020-06-27 20:15:00,139,74,72
2020-06-27 20:30:00,142,72,70.5
2020-06-27 20:45:00,114,69,69
2020-06-27 21:00:00,96,70,70
2020-06-27 21:15:00,111,70,69
2020-06-27 21:30:00,107,69,69
2020-06-27 21:45:00,100,69.5,71
2020-06-27 22:00:00,117,72,72
2020-06-27 22:15:00,88,71,72
2020-06-27 22:30:00,91,73,73
2020-06-27 22:45:00,74,73,73
2020-06-27 23:00:00,83,72,73
2020-06-27 23:15:00,73,74,74
2020-06-27 23:30:00,57,74,74.5
2020-06-27 23:45:00,47,75,74.5
2020-06-28 00:00:00,29,74,76
2020-06-28 00:15:00,64,76.5,76.5
2020-06-28 00:30:00,52,75,77
2020-06-28 00:45:00,41,78,78
2020-06-28 01:00:00,38,78.5,80.5
2020-06-28 01:15:00,38,82,82
2020-06-28 01:30:00,15,79,80
2020-06-28 01:45:00,16,81.5,80.5
2020-06-28 02:00:00,18,79,81
2020-06-28 02:15:00,19,81,79.5
2020-06-28 02:30:00,11,72,72.5
2020-06-28 02:45:00,9,75,77.5
2020-06-28 03:00:00,11,79,76.5
2020-06-28 03:15:00,11,73,73
2020-06-28 03:30:00,9,73,75
2020-06-28 03:45:00,10,76,75.5
2020-06-28 04:00:00,8,74,79
2020-06-28 04:15:00,15,80,79
2020-06-28 04:30:00,20,77,81
2020-06-28 04:45:00,16,85.5,82
2020-06-28 05:00:00,11,78,78
2020-06-28 05:15:00,12,80,81
2020-06-28 05:30:00,20,85,86
2020-06-28 05:45:00,31,87,85
2020-06-28 06:00:00,29,85,79
2020-06-28 06:15:00,67,78,76
2020-06-28 06:30:00,72,75,73
2020-06-28 06:45:00,88,72,72
2020-06-28 07:00:00,79,72,72
2020-06-28 07:15:00,80,72,72
2020-06-28 07:30:00,80,72,73
2020-06-28 07:45:00,135,73,71
2020-06-28 08:00:00,108,70,70
2020-06-28 08:15:00,118,70,70
2020-06-28 08:30:00,137,70,70
2020-06-28 08:45:00,125,70,69
2020-06-28 09:00:00,101,68,68
2020-06-28 09:15:00,102,68,67
2020-06-28 09:30:00,106,67,66
2020-06-28 09:45:00,162,65,65
2020-06-28 10:00:00,171,64,64
2020-06-28 10:15:00,208,64.5,65
2020-06-28 10:30:00,198,66,66
2020-06-28 10:45:00,184,66,66
2020-06-28 11:00:00,191,66,67
2020-06-28 11:15:00,147,69,67
2020-06-28 11:30:00,194,65.5,67
2020-06-28 11:45:00,165,69,69
2020-06-28 12:00:00,190,68,69
2020-06-28 12:15:00,150,71,70
2020-06-28 12:30:00,152,69,69
2020-06-28 12:45:00,154,69,68
2020-06-28 13:00:00,164,67.5,67
2020-06-28 13:15:00,171,66,70
2020-06-28 13:30:00,139,73,71
2020-06-28 13:45:00,157,70,71
2020-06-28 14:00:00,153,73,72
2020-06-28 14:15:00,111,69,68.5
2020-06-28 14:30:00,107,68,70.5
2020-06-28 14:45:00,109,72,71
2020-06-28 15:00:00,132,70,69
2020-06-28 15:15:00,92,69,71
2020-06-28 15:30:00,113,73,75
2020-06-28 15:45:00,91,77,74
2020-06-28 16:00:00,118,72.5,74
2020-06-28 16:15:00,124,75,74
2020-06-28 16:30:00,158,73,74
2020-06-28 16:45:00,133,75,74.5
2020-06-28 17:00:00,137,74,74
2020-06-28 17:15:00,164,74,74
2020-06-28 17:30:00,126,75.5,74
2020-06-28 17:45:00,134,73.5,72
2020-06-28 18:00:00,86,71.5,72
2020-06-28 18:15:00,108,73,74
2020-06-28 18:30:00,97,75,76
2020-06-28 18:45:00,68,76,74
2020-06-28 19:00:00,104,72.5,74
2020-06-28 19:15:00,99,76,76
2020-06-28 19:30:00,86,75,76
2020-06-28 19:45:00,81,76,76
2020-06-28 20:00:00,119,76,75
2020-06-28 20:15:00,114,73,73
2020-06-28 20:30:00,133,73,72
2020-06-28 20:45:00,123,70,69
2020-06-28 21:00:00,133,67,68
2020-06-28 21:15:00,142,68,68
2020-06-28 21:30:00,104,69,69
2020-06-28 21:45:00,104,69,70
2020-06-28 22:00:00,104,71,71
2020-06-28 22:15:00,81,73,73
2020-06-28 22:30:00,103,73,74
2020-06-28 22:45:00,70,74,73
2020-06-28 23:00:00,95,73,73
2020-06-28 23:15:00,59,74,73
2020-06-28 23:30:00,63,73,72
2020-06-28 23:45:00,38,72,72
2020-06-29 00:00:00,41,74,75
2020-06-29 00:15:00,37,77,75
2020-06-29 00:30:00,36,74,76
2020-06-29 00:45:00,31,77,77
2020-06-29 01:00:00,39,77,76
2020-06-29 01:15:00,32,74.5,75
2020-06-29 01:30:00,33,75,75
2020-06-29 01:45:00,20,74.5,76.5
2020-06-29 02:00:00,16,82,81
2020-06-29 02:15:00,11,81,79
2020-06-29 02:30:00,14,76,78
2020-06-29 02:45:00,8,82,77
2020-06-29 03:00:00,8,73,73
2020-06-29 03:15:00,3,66,72.5
2020-06-29 03:30:00,9,74,75
2020-06-29 03:45:00,9,79,80
2020-06-29 04:00:00,10,80,80
2020-06-29 04:15:00,12,79,79
2020-06-29 04:30:00,15,79,81
2020-06-29 04:45:00,14,83,82.5
2020-06-29 05:00:00,14,82,86
2020-06-29 05:15:00,19,87,80
2020-06-29 05:30:00,19,77,79
2020-06-29 05:45:00,30,81,82
2020-06-29 06:00:00,60,82,76
2020-06-29 06:15:00,63,73,72.5
2020-06-29 06:30:00,87,72,71
2020-06-29 06:45:00,121,71,71
2020-06-29 07:00:00,96,72,72
2020-06-29 07:15:00,110,72,72
2020-06-29 07:30:00,112,71,70
2020-06-29 07:45:00,128,70,69
2020-06-29 08:00:00,110,68.5,68
2020-06-29 08:15:00,110,68,69
2020-06-29 08:30:00,112,70.5,72.5
2020-06-29 08:45:00,74,74,72
2020-06-29 09:00:00,84,70,69
2020-06-29 09:15:00,98,67,66
2020-06-29 09:30:00,168,66,66
2020-06-29 09:45:00,155,67,66
2020-06-29 10:00:00,169,66,66
2020-06-29 10:15:00,175,66,65.5
2020-06-29 10:30:00,167,65,64
2020-06-29 10:45:00,194,64,65
2020-06-29 11:00:00,178,66,66
2020-06-29 11:15:00,164,65,66
2020-06-29 11:30:00,157,68,68
2020-06-29 11:45:00,184,68,67
2020-06-29 12:00:00,191,66,68
2020-06-29 12:15:00,189,69,69
2020-06-29 12:30:00,182,70,70
2020-06-29 12:45:00,167,70,68
2020-06-29 13:00:00,187,66,67
2020-06-29 13:15:00,148,69,68
2020-06-29 13:30:00,167,66,69
2020-06-29 13:45:00,154,71,71
2020-06-29 14:00:00,135,70,70
2020-06-29 14:15:00,115,70,68
2020-06-29 14:30:00,154,67,68
2020-06-29 14:45:00,124,69,70
2020-06-29 15:00:00,106,70.5,71
2020-06-29 15:15:00,143,71,70
2020-06-29 15:30:00,120,69.5,70
2020-06-29 15:45:00,139,70,72
2020-06-29 16:00:00,123,74,74
2020-06-29 16:15:00,111,74,74
2020-06-29 16:30:00,127,74,74
2020-06-29 16:45:00,150,74,73
2020-06-29 17:00:00,148,72,73
2020-06-29 17:15:00,153,74,73
2020-06-29 17:30:00,134,72,72
2020-06-29 17:45:00,117,73,74
2020-06-29 18:00:00,88,75,75
2020-06-29 18:15:00,105,75,74
2020-06-29 18:30:00,105,73,72
2020-06-29 18:45:00,104,72,72
2020-06-29 19:00:00,87,72,74
2020-06-29 19:15:00,77,76,74
2020-06-29 19:30:00,94,74,74
2020-06-29 19:45:00,88,76,74
2020-06-29 20:00:00,70,74,74
2020-06-29 20:15:00,110,74.5,74
2020-06-29 20:30:00,142,73.5,70
2020-06-29 20:45:00,118,68,68
2020-06-29 21:00:00,117,68,68
2020-06-29 21:15:00,125,68,69
2020-06-29 21:30:00,103,69,69
2020-06-29 21:45:00,120,69.5,71
2020-06-29 22:00:00,96,73,71
2020-06-29 22:15:00,101,70,72
2020-06-29 22:30:00,111,74,74
2020-06-29 22:45:00,93,73,74
2020-06-29 23:00:00,88,75,74
2020-06-29 23:15:00,81,73,73
2020-06-29 23:30:00,65,73,74
2020-06-29 23:45:00,50,75,75
2020-06-30 00:00:00,49,76,75
2020-06-30 00:15:00,48,74,76
2020-06-30 00:30:00,45,77,80
2020-06-30 00:45:00,39,81,79
2020-06-30 01:00:00,42,75.5,77
2020-06-30 01:15:00,34,78.5,77
2020-06-30 01:30:00,25,76,76
2020-06-30 01:45:00,19,76,78
2020-06-30 02:00:00,14,80,80
2020-06-30 02:15:00,6,79,78
2020-06-30 02:30:00,16,78,76
2020-06-30 02:45:00,14,73.5,74
2020-06-30 03:00:00,8,79,73
2020-06-30 03:15:00,10,71.5,71
2020-06-30 03:30:00,5,70,83
2020-06-30 03:45:00,12,85.5,83
2020-06-30 04:00:00,3,72,71.5
2020-06-30 04:15:00,11,71,77
2020-06-30 04:30:00,11,78,81
2020-06-30 04:45:00,8,82,85
2020-06-30 05:00:00,9,88,84.5
2020-06-30 05:15:00,19,83,82.5
2020-06-30 05:30:00,21,80,83
2020-06-30 05:45:00,27,84,79
2020-06-30 06:00:00,38,78,75
2020-06-30 06:15:00,67,74,73.5
2020-06-30 06:30:00,85,73,71
2020-06-30 06:45:00,130,70,70
2020-06-30 07:00:00,111,69,70
2020-06-30 07:15:00,122,71,72
2020-06-30 07:30:00,131,73,72
2020-06-30 07:45:00,89,70,70
2020-06-30 08:00:00,113,70,70.5
2020-06-30 08:15:00,139,71,70
2020-06-30 08:30:00,125,69,69
2020-06-30 08:45:00,119,69,70
2020-06-30 09:00:00,125,72,70
2020-06-30 09:15:00,118,69,70
2020-06-30 09:30:00,118,72,72
2020-06-30 09:45:00,133,71,69
2020-06-30 10:00:00,183,67,67
2020-06-30 10:15:00,143,66,66
2020-06-30 10:30:00,156,66.5,66
2020-06-30 10:45:00,146,65,67
2020-06-30 11:00:00,151,69,66
2020-06-30 11:15:00,173,64,66
2020-06-30 11:30:00,144,69.5,69
2020-06-30 11:45:00,159,68,65
2020-06-30 12:00:00,184,64,66
2020-06-30 12:15:00,166,68.5,68
2020-06-30 12:30:00,194,68,69
2020-06-30 12:45:00,161,71,71
2020-06-30 13:00:00,149,72,72
2020-06-30 13:15:00,153,71,71
2020-06-30 13:30:00,168,72,69
2020-06-30 13:45:00,125,67,68
2020-06-30 14:00:00,130,69.5,71
2020-06-30 14:15:00,153,72,72
2020-06-30 14:30:00,145,74,71
2020-06-30 14:45:00,132,69,67
2020-06-30 15:00:00,135,64,63
2020-06-30 15:15:00,110,61.5,59
2020-06-30 15:30:00,83,55,61
2020-06-30 15:45:00,64,64.5,71
2020-06-30 16:00:00,76,73,74
2020-06-30 16:15:00,122,74,74
2020-06-30 16:30:00,134,75,73
2020-06-30 16:45:00,143,73,73
2020-06-30 17:00:00,120,73,72
2020-06-30 17:15:00,135,71,71
2020-06-30 17:30:00,128,71,70
2020-06-30 17:45:00,113,70,71
2020-06-30 18:00:00,106,73,73
2020-06-30 18:15:00,85,73,74
2020-06-30 18:30:00,62,74,72
2020-06-30 18:45:00,87,71,72
2020-06-30 19:00:00,56,75,74
2020-06-30 19:15:00,91,74,74
2020-06-30 19:30:00,91,75,75
2020-06-30 19:45:00,87,76,76
2020-06-30 20:00:00,86,76,73
2020-06-30 20:15:00,117,72,72
2020-06-30 20:30:00,127,72,69
2020-06-30 20:45:00,129,67,69
2020-06-30 21:00:00,124,69,70
2020-06-30 21:15:00,99,71,69
2020-06-30 21:30:00,115,67,69
2020-06-30 21:45:00,93,70,70
